CustomerID,first_purchase,last_purchase,n_orders,mean_order_value,frequency,recency,T,monetary,actual_future_purchases
12778,2011-01-31 14:35:00,2011-06-09 15:29:00,4,123.015,3,129,217,123.015,2.0
12779,2010-12-03 13:40:00,2011-06-03 10:37:00,7,428.4871428571428,6,181,276,428.4871428571428,1.0
12781,2011-02-28 08:43:00,2011-02-28 08:43:00,1,549.26,0,0,189,549.26,1.0
12782,2010-12-17 11:30:00,2011-07-13 10:30:00,4,519.6675,3,207,262,519.6675,1.0
12785,2010-12-10 13:48:00,2010-12-10 13:48:00,1,311.95,0,0,269,311.95,0.0
12787,2011-05-31 09:36:00,2011-05-31 09:36:00,1,158.1,0,0,97,158.1,2.0
12790,2011-05-31 14:14:00,2011-05-31 14:14:00,1,324.92,0,0,97,324.92,0.0
12791,2010-12-01 11:27:00,2010-12-01 11:27:00,1,192.60000000000002,0,0,278,192.60000000000002,0.0
12792,2011-03-28 11:36:00,2011-03-28 11:36:00,1,400.53999999999996,0,0,161,400.53999999999996,0.0
12793,2010-12-03 15:14:00,2011-01-09 12:12:00,2,272.74,1,36,276,272.74,0.0
12794,2011-09-02 12:01:00,2011-09-02 12:01:00,1,317.0,0,0,3,317.0,1.0
12797,2010-12-09 10:55:00,2010-12-09 10:55:00,1,254.03,0,0,270,254.03,0.0
12798,2011-06-22 10:11:00,2011-06-22 10:11:00,1,1607.04,0,0,75,1607.04,2.0
12802,2011-06-06 09:36:00,2011-06-06 09:36:00,1,427.58,0,0,91,427.58,0.0
12808,2010-12-06 10:27:00,2011-06-08 12:21:00,2,140.675,1,184,273,140.675,1.0
12809,2011-06-15 10:51:00,2011-06-15 10:51:00,1,489.31,0,0,82,489.31,0.0
12811,2011-02-28 15:39:00,2011-03-24 09:42:00,3,171.61666666666667,2,23,189,171.61666666666667,0.0
12814,2011-08-30 12:11:00,2011-08-30 12:11:00,1,125.92,0,0,6,125.92,0.0
12815,2011-05-25 13:34:00,2011-07-15 10:21:00,2,531.73,1,50,103,531.73,0.0
12816,2011-06-16 13:24:00,2011-09-05 12:41:00,2,286.1,1,80,81,286.1,0.0
12817,2011-03-03 16:28:00,2011-03-03 16:28:00,1,166.04,0,0,186,166.04,0.0
12818,2011-03-23 12:06:00,2011-03-23 12:06:00,1,1542.08,0,0,166,1542.08,0.0
12820,2011-01-17 12:34:00,2011-01-17 12:34:00,1,170.46,0,0,231,170.46,3.0
12821,2011-05-09 15:51:00,2011-05-09 15:51:00,1,92.72,0,0,119,92.72,0.0
12823,2011-02-16 12:15:00,2011-08-04 17:45:00,4,306.0,3,169,201,306.0,1.0
12826,2010-12-09 15:21:00,2011-06-14 09:41:00,4,204.655,3,186,270,204.655,3.0
12828,2011-08-01 16:16:00,2011-09-01 17:14:00,3,138.50333333333333,2,31,35,138.50333333333333,3.0
12829,2010-12-14 14:54:00,2011-01-07 11:13:00,2,146.5,1,23,265,146.5,0.0
12830,2011-06-21 10:53:00,2011-07-28 17:18:00,4,1301.0,3,37,76,1301.0,2.0
12831,2011-03-22 13:02:00,2011-03-22 13:02:00,1,215.05,0,0,167,215.05,0.0
12832,2011-09-02 13:48:00,2011-09-02 13:48:00,1,267.8,0,0,3,267.8,1.0
12833,2011-07-17 13:46:00,2011-07-17 13:46:00,1,417.38,0,0,50,417.38,0.0
12834,2011-03-02 09:49:00,2011-03-02 09:49:00,1,312.38,0,0,187,312.38,0.0
12836,2011-02-01 11:19:00,2011-07-25 15:22:00,3,528.1325,2,174,216,528.1325,1.0
12837,2011-06-19 16:07:00,2011-06-19 16:07:00,1,134.1,0,0,78,134.1,0.0
12838,2010-12-01 11:57:00,2010-12-01 11:57:00,1,390.79,0,0,278,390.79,1.0
12839,2010-12-07 15:48:00,2011-08-18 10:01:00,8,335.47625,7,253,272,335.47625,6.0
12840,2011-04-27 12:21:00,2011-07-19 09:29:00,4,681.6925,3,82,131,681.6925,0.0
12841,2010-12-03 10:43:00,2011-08-25 12:12:00,17,167.73176470588237,16,265,276,167.73176470588237,8.0
12842,2011-02-04 12:36:00,2011-02-04 12:36:00,1,310.73,0,0,213,310.73,1.0
12843,2011-03-20 14:38:00,2011-07-03 12:21:00,7,241.75857142857143,6,104,169,241.75857142857143,1.0
12844,2011-08-01 13:11:00,2011-08-01 13:11:00,1,174.88,0,0,35,174.88,1.0
12845,2011-02-22 14:10:00,2011-03-17 13:34:00,4,88.5225,3,22,195,88.5225,0.0
12849,2011-03-16 12:26:00,2011-03-16 12:26:00,1,704.5,0,0,173,704.5,1.0
12851,2011-09-04 12:41:00,2011-09-04 12:41:00,1,135.18,0,0,1,135.18,0.0
12852,2011-02-18 08:47:00,2011-02-18 08:47:00,1,311.55,0,0,199,311.55,0.0
12853,2011-01-28 10:28:00,2011-07-28 11:29:00,6,326.18333333333334,5,181,220,326.18333333333334,0.0
12854,2011-01-25 13:35:00,2011-04-12 14:17:00,2,405.185,1,77,223,405.185,1.0
12855,2010-12-02 09:37:00,2010-12-02 09:37:00,1,38.1,0,0,277,38.1,0.0
12857,2011-02-10 12:32:00,2011-05-13 10:20:00,2,553.2,1,91,207,553.2,0.0
12864,2011-07-24 13:03:00,2011-07-24 13:03:00,1,147.12,0,0,43,147.12,0.0
12865,2011-08-08 10:11:00,2011-08-08 10:11:00,1,981.38,0,0,28,981.38,1.0
12866,2011-03-01 14:11:00,2011-03-01 14:11:00,1,559.12,0,0,188,559.12,0.0
12867,2010-12-14 16:39:00,2011-09-04 13:35:00,6,504.28999999999996,5,263,265,504.28999999999996,1.0
12868,2010-12-01 12:50:00,2011-06-07 10:42:00,6,267.84333333333336,5,187,278,267.84333333333336,0.0
12871,2011-05-16 13:32:00,2011-05-16 13:32:00,1,132.0,0,0,112,132.0,1.0
12872,2010-12-09 14:44:00,2011-01-17 10:52:00,2,299.985,1,38,270,299.985,0.0
12873,2011-03-02 14:58:00,2011-03-02 14:58:00,1,374.0,0,0,187,374.0,0.0
12875,2010-12-12 12:03:00,2011-07-19 15:30:00,2,171.61500000000004,1,219,267,171.61500000000004,0.0
12876,2011-05-27 13:34:00,2011-05-27 13:34:00,1,726.43,0,0,101,726.43,1.0
12877,2010-12-16 12:23:00,2011-08-07 11:40:00,9,117.69222222222223,8,233,263,117.69222222222223,3.0
12878,2011-03-18 14:02:00,2011-04-17 13:07:00,2,427.495,1,29,171,427.495,0.0
12881,2011-03-09 11:44:00,2011-03-09 11:44:00,1,298.0,0,0,180,298.0,0.0
12885,2011-08-08 11:45:00,2011-08-08 11:45:00,1,645.35,0,0,28,645.35,2.0
12886,2011-05-04 11:21:00,2011-05-04 11:21:00,1,775.0,0,0,124,775.0,1.0
12888,2011-03-29 14:31:00,2011-05-09 16:02:00,2,177.06,1,41,160,177.06,0.0
12891,2011-02-20 11:28:00,2011-06-07 12:31:00,3,110.33333333333333,2,107,197,110.33333333333333,0.0
12897,2011-02-11 11:40:00,2011-05-19 12:13:00,2,108.25,1,97,206,108.25,0.0
12901,2011-03-14 10:41:00,2011-08-23 10:56:00,19,612.6036842105264,18,162,175,612.6036842105264,9.0
12902,2011-03-20 12:06:00,2011-03-20 12:06:00,1,138.68,0,0,169,138.68,0.0
12904,2011-06-20 13:18:00,2011-06-20 13:18:00,1,244.69,0,0,77,244.69,1.0
12908,2011-01-31 12:37:00,2011-06-16 15:39:00,2,375.0,1,136,217,375.0,0.0
12909,2011-03-31 12:51:00,2011-05-22 11:52:00,3,509.45666666666665,2,51,158,509.45666666666665,2.0
12910,2011-04-12 10:01:00,2011-07-28 14:36:00,4,371.725,3,107,146,371.725,4.0
12913,2010-12-06 16:36:00,2011-03-02 10:49:00,3,288.7966666666667,2,85,273,288.7966666666667,2.0
12915,2010-12-02 12:33:00,2011-07-14 11:34:00,2,181.825,1,223,277,181.825,0.0
12916,2011-01-23 10:43:00,2011-07-24 10:35:00,4,751.5375,3,181,225,751.5375,0.0
12917,2011-08-03 16:42:00,2011-08-03 16:42:00,1,594.0,0,0,33,594.0,0.0
12919,2011-06-23 09:22:00,2011-08-15 11:39:00,3,147.21666666666667,2,53,74,147.21666666666667,3.0
12921,2010-12-01 15:06:00,2011-09-02 13:01:00,24,420.1445833333333,23,274,278,420.1445833333333,13.0
12922,2011-07-01 15:35:00,2011-07-01 15:35:00,1,405.38,0,0,66,405.38,0.0
12924,2011-01-16 11:49:00,2011-05-25 13:35:00,3,218.42333333333332,2,129,232,218.42333333333332,1.0
12928,2010-12-15 15:45:00,2011-07-15 08:09:00,3,378.71333333333337,2,211,264,378.71333333333337,2.0
12929,2011-02-01 12:08:00,2011-02-01 12:08:00,1,117.85,0,0,216,117.85,0.0
12930,2011-06-21 13:25:00,2011-06-21 13:25:00,1,221.56,0,0,76,221.56,1.0
12931,2010-12-17 09:45:00,2011-08-30 11:54:00,11,2957.336363636364,10,256,262,2957.336363636364,4.0
12933,2011-03-01 11:30:00,2011-06-21 16:13:00,2,178.745,1,112,188,178.745,1.0
12935,2011-01-24 13:58:00,2011-08-22 12:22:00,4,383.835,3,209,224,383.835,3.0
12937,2011-03-17 14:19:00,2011-05-26 14:17:00,2,214.115,1,69,172,214.115,2.0
12939,2011-01-09 11:20:00,2011-07-24 12:51:00,4,1997.52,3,196,239,1997.52,4.0
12942,2010-12-09 09:34:00,2011-07-31 14:39:00,3,227.96666666666667,2,234,270,227.96666666666667,0.0
12944,2010-12-20 10:41:00,2010-12-20 10:41:00,1,286.95,0,0,259,286.95,1.0
12945,2011-02-24 14:15:00,2011-02-24 14:15:00,1,462.95,0,0,193,462.95,0.0
12947,2010-12-01 16:21:00,2011-07-19 10:06:00,6,267.33166666666665,5,229,278,267.33166666666665,0.0
12948,2011-03-20 10:17:00,2011-08-26 14:45:00,4,355.99,3,159,169,355.99,3.0
12949,2011-04-01 13:20:00,2011-08-17 15:11:00,7,492.7742857142857,6,138,157,492.7742857142857,1.0
12951,2011-01-13 10:33:00,2011-06-19 10:35:00,5,150.35600000000002,4,157,235,150.35600000000002,1.0
12955,2011-03-17 09:03:00,2011-07-19 10:49:00,5,269.384,4,124,172,269.384,6.0
12956,2011-02-06 16:08:00,2011-02-06 16:08:00,1,108.07,0,0,211,108.07,0.0
12957,2011-01-04 12:18:00,2011-06-06 13:43:00,4,428.8225,3,153,244,428.8225,4.0
12962,2011-08-18 13:38:00,2011-08-18 13:38:00,1,170.54000000000002,0,0,18,170.54000000000002,1.0
12963,2010-12-09 09:14:00,2010-12-09 09:14:00,1,365.8,0,0,270,365.8,7.0
12967,2010-12-03 09:49:00,2010-12-16 19:10:00,2,830.45,1,13,276,830.45,0.0
12968,2011-08-19 15:44:00,2011-08-19 15:44:00,1,135.95,0,0,17,135.95,0.0
12970,2011-01-21 14:04:00,2011-01-21 14:21:00,2,11.899999999999999,1,0,227,11.899999999999999,2.0
12971,2010-12-02 16:42:00,2011-09-01 17:38:00,63,128.35587301587302,62,273,277,128.35587301587302,23.0
12974,2011-05-26 09:33:00,2011-05-26 09:33:00,1,144.8,0,0,102,144.8,0.0
12976,2011-05-12 09:55:00,2011-05-12 09:55:00,1,738.6,0,0,116,738.6,0.0
12977,2011-07-06 16:40:00,2011-07-06 16:40:00,1,39.239999999999995,0,0,61,39.239999999999995,0.0
12980,2010-12-16 11:36:00,2011-07-05 09:34:00,9,819.4333333333334,8,200,263,819.4333333333334,0.0
12981,2011-07-29 14:14:00,2011-07-29 14:14:00,1,187.18,0,0,38,187.18,1.0
12982,2011-04-11 11:51:00,2011-04-11 11:51:00,1,390.54,0,0,147,390.54,0.0
12987,2011-05-26 12:00:00,2011-05-26 12:00:00,1,304.3,0,0,102,304.3,1.0
12988,2011-02-20 14:31:00,2011-02-20 14:31:00,1,535.32,0,0,197,535.32,0.0
12989,2010-12-10 13:24:00,2011-07-05 09:16:00,8,558.6425,7,206,269,558.6425,7.0
12990,2011-02-02 15:39:00,2011-06-07 14:27:00,2,131.95,1,124,215,131.95,1.0
12991,2011-08-19 14:39:00,2011-08-19 14:39:00,1,303.56,0,0,17,303.56,1.0
12993,2011-02-14 14:29:00,2011-08-11 12:01:00,3,124.13333333333333,2,177,203,124.13333333333333,1.0
12994,2011-03-16 08:31:00,2011-08-11 17:02:00,2,322.735,1,148,173,322.735,1.0
12997,2011-01-26 15:49:00,2011-04-17 13:02:00,2,304.235,1,80,222,304.235,2.0
12999,2011-04-08 10:26:00,2011-05-27 13:24:00,3,151.96,2,49,150,151.96,0.0
13000,2010-12-10 10:26:00,2011-08-25 10:43:00,3,178.28333333333333,2,258,269,178.28333333333333,0.0
13001,2011-01-17 12:45:00,2011-07-04 16:08:00,11,783.22,10,168,231,783.22,2.0
13002,2011-01-25 15:18:00,2011-01-25 15:18:00,1,120.94999999999999,0,0,223,120.94999999999999,0.0
13003,2011-05-09 08:23:00,2011-08-26 10:50:00,3,49.68333333333334,2,109,120,49.68333333333334,0.0
13004,2010-12-17 08:20:00,2011-08-17 14:44:00,12,315.4241666666667,11,243,263,315.4241666666667,6.0
13005,2011-04-07 13:32:00,2011-06-19 10:53:00,2,256.85,1,72,151,256.85,0.0
13008,2011-01-20 14:24:00,2011-01-20 14:24:00,1,229.46999999999997,0,0,228,229.46999999999997,0.0
13011,2010-12-02 17:22:00,2010-12-02 17:22:00,1,50.550000000000004,0,0,277,50.550000000000004,0.0
13012,2011-02-18 09:43:00,2011-07-14 09:58:00,4,253.07750000000001,3,146,199,253.07750000000001,4.0
13013,2010-12-03 12:28:00,2011-08-24 09:46:00,8,422.84875,7,263,276,422.84875,5.0
13014,2011-03-03 18:28:00,2011-08-18 10:06:00,5,404.496,4,167,186,404.496,5.0
13015,2011-04-04 14:28:00,2011-05-26 16:25:00,4,440.76,3,52,154,440.76,1.0
13016,2011-08-08 15:00:00,2011-08-08 15:00:00,1,425.25,0,0,28,425.25,2.0
13018,2011-02-17 11:05:00,2011-08-09 13:22:00,17,281.69705882352946,16,173,200,281.69705882352946,11.0
13021,2010-12-16 10:12:00,2011-06-26 11:53:00,4,288.1175,3,192,263,288.1175,5.0
13023,2011-08-02 09:34:00,2011-08-02 09:34:00,1,336.40000000000003,0,0,34,336.40000000000003,1.0
13026,2011-03-09 11:35:00,2011-05-03 10:51:00,2,121.85999999999999,1,54,180,121.85999999999999,3.0
13027,2010-12-20 12:45:00,2011-08-18 09:39:00,6,1152.0,5,240,259,1152.0,0.0
13029,2010-12-21 13:53:00,2011-07-24 11:37:00,2,386.6,1,214,258,386.6,1.0
13030,2010-12-06 14:31:00,2010-12-06 14:31:00,1,427.74,0,0,273,427.74,1.0
13033,2010-12-17 14:23:00,2010-12-17 14:23:00,1,190.55,0,0,262,190.55,0.0
13034,2010-12-05 14:52:00,2010-12-05 14:52:00,1,165.86,0,0,274,165.86,1.0
13035,2011-03-24 09:21:00,2011-03-24 09:21:00,1,333.0,0,0,165,333.0,1.0
13037,2011-03-28 15:42:00,2011-07-24 15:46:00,3,293.69,2,118,161,293.69,0.0
13038,2011-02-22 11:43:00,2011-06-09 10:31:00,2,295.88,1,106,195,295.88,1.0
13043,2011-03-11 14:52:00,2011-03-11 14:52:00,1,516.42,0,0,178,516.42,0.0
13044,2011-02-21 15:20:00,2011-02-21 15:20:00,1,560.47,0,0,196,560.47,0.0
13045,2011-09-01 15:04:00,2011-09-01 15:04:00,1,305.28000000000003,0,0,4,305.28000000000003,0.0
13046,2011-03-18 15:43:00,2011-03-18 15:43:00,1,197.72,0,0,171,197.72,1.0
13047,2010-12-01 08:34:00,2011-08-04 17:58:00,8,335.25125,7,246,278,335.25125,2.0
13048,2011-01-16 14:36:00,2011-08-18 11:23:00,3,458.34999999999997,2,213,232,458.34999999999997,1.0
13049,2011-01-25 16:33:00,2011-01-25 16:33:00,1,153.78,0,0,223,153.78,1.0
13050,2010-12-08 09:30:00,2011-08-25 14:21:00,13,346.9030769230769,12,260,271,346.9030769230769,4.0
13052,2011-05-11 14:12:00,2011-05-11 14:12:00,1,348.15000000000003,0,0,117,348.15000000000003,0.0
13055,2011-05-10 08:58:00,2011-05-10 08:58:00,1,344.86,0,0,118,344.86,2.0
13058,2011-07-11 12:01:00,2011-07-11 12:01:00,1,47.550000000000004,0,0,56,47.550000000000004,2.0
13059,2011-04-04 10:40:00,2011-04-04 10:40:00,1,183.4,0,0,154,183.4,0.0
13060,2011-03-31 11:37:00,2011-03-31 11:37:00,1,307.53,0,0,158,307.53,0.0
13062,2011-06-01 15:12:00,2011-06-01 15:12:00,1,346.98,0,0,96,346.98,0.0
13064,2011-01-16 13:41:00,2011-07-10 11:34:00,2,329.625,1,174,232,329.625,2.0
13065,2010-12-01 16:52:00,2010-12-01 16:52:00,1,205.86,0,0,278,205.86,0.0
13068,2011-01-24 08:20:00,2011-01-24 08:20:00,1,165.0,0,0,225,165.0,1.0
13069,2010-12-05 11:02:00,2011-09-01 11:48:00,20,193.73499999999999,19,270,274,193.73499999999999,4.0
13070,2011-05-31 13:45:00,2011-05-31 13:45:00,1,228.8,0,0,97,228.8,0.0
13072,2011-03-18 08:12:00,2011-03-18 08:12:00,1,177.15,0,0,172,177.15,0.0
13075,2011-08-02 10:19:00,2011-08-02 10:19:00,1,919.61,0,0,34,919.61,0.0
13077,2010-12-08 14:59:00,2011-02-22 16:19:00,3,192.48000000000002,2,76,271,192.48000000000002,1.0
13078,2010-12-08 09:07:00,2011-08-25 10:16:00,15,461.1433333333334,14,260,271,461.1433333333334,11.0
13079,2011-07-22 14:41:00,2011-07-22 14:41:00,1,23.8,0,0,45,23.8,4.0
13080,2011-06-13 14:59:00,2011-06-13 14:59:00,1,58.08,0,0,84,58.08,0.0
13081,2010-12-03 17:20:00,2011-07-19 11:47:00,8,2358.765,7,227,276,2358.765,3.0
13082,2011-01-05 15:42:00,2011-08-05 16:16:00,9,401.51444444444445,8,212,243,401.51444444444445,0.0
13085,2011-02-17 13:57:00,2011-07-05 12:11:00,2,208.04000000000002,1,137,200,208.04000000000002,0.0
13089,2010-12-05 10:27:00,2011-09-01 11:33:00,71,610.2040845070422,70,270,274,610.2040845070422,26.0
13090,2010-12-02 07:48:00,2011-07-26 14:51:00,9,545.78,8,236,278,545.78,5.0
13092,2010-12-15 12:27:00,2011-05-12 10:22:00,4,109.9375,3,147,264,109.9375,1.0
13093,2010-12-01 15:00:00,2011-03-09 12:14:00,8,979.05875,7,97,278,979.05875,0.0
13094,2010-12-06 10:34:00,2011-08-02 12:35:00,10,154.572,9,239,273,154.572,2.0
13097,2010-12-14 15:13:00,2011-08-09 12:07:00,8,580.46375,7,237,265,580.46375,2.0
13098,2011-01-26 13:46:00,2011-08-18 12:30:00,17,851.0635294117646,16,203,222,851.0635294117646,11.0
13099,2011-09-01 17:40:00,2011-09-01 17:40:00,1,207.35999999999999,0,0,4,207.35999999999999,0.0
13101,2011-04-19 14:37:00,2011-04-19 14:37:00,1,101.19,0,0,139,101.19,0.0
13102,2010-12-09 13:38:00,2011-07-29 12:03:00,19,261.1421052631579,18,231,270,261.1421052631579,5.0
13104,2010-12-20 11:58:00,2011-07-29 15:25:00,3,125.48,2,221,259,125.48,3.0
13106,2011-07-29 15:12:00,2011-07-29 15:12:00,1,76.5,0,0,38,76.5,0.0
13107,2011-01-10 12:28:00,2011-06-17 08:57:00,2,467.61,1,157,238,467.61,2.0
13108,2010-12-02 10:35:00,2010-12-02 10:35:00,1,350.06,0,0,277,350.06,0.0
13109,2011-07-05 14:56:00,2011-07-05 14:56:00,1,369.85,0,0,62,369.85,1.0
13110,2011-02-01 15:24:00,2011-07-25 16:20:00,5,208.448,4,174,216,208.448,2.0
13113,2010-12-08 13:21:00,2011-08-18 10:10:00,20,539.353,19,252,271,539.353,4.0
13115,2011-06-08 16:15:00,2011-06-08 16:15:00,1,878.55,0,0,89,878.55,3.0
13116,2011-07-24 14:33:00,2011-07-24 14:33:00,1,501.14,0,0,43,501.14,0.0
13117,2010-12-02 13:11:00,2011-08-10 10:09:00,7,120.25285714285714,6,250,277,120.25285714285714,1.0
13118,2011-02-24 12:32:00,2011-05-15 13:22:00,3,266.56666666666666,2,80,193,266.56666666666666,2.0
13120,2011-04-15 10:19:00,2011-04-15 10:19:00,1,30.599999999999998,0,0,143,30.599999999999998,0.0
13121,2011-03-15 16:47:00,2011-03-15 16:47:00,1,283.73,0,0,174,283.73,0.0
13122,2011-04-13 14:12:00,2011-04-13 14:12:00,1,903.67,0,0,145,903.67,1.0
13124,2010-12-15 15:00:00,2011-04-01 14:58:00,2,1287.06,1,106,264,1287.06,1.0
13126,2010-12-08 11:42:00,2011-03-31 16:40:00,5,215.484,4,113,271,215.484,3.0
13131,2011-06-05 10:54:00,2011-06-05 10:54:00,1,324.9,0,0,92,324.9,2.0
13132,2011-03-23 12:44:00,2011-03-23 12:44:00,1,77.3,0,0,166,77.3,0.0
13133,2011-02-08 15:48:00,2011-03-11 10:31:00,2,54.900000000000006,1,30,209,54.900000000000006,0.0
13134,2011-04-13 12:57:00,2011-06-09 11:37:00,3,295.24666666666667,2,56,145,295.24666666666667,1.0
13135,2011-05-27 10:52:00,2011-05-27 10:52:00,1,3096.0,0,0,101,3096.0,0.0
13136,2011-05-11 12:47:00,2011-07-20 12:01:00,3,408.8933333333334,2,69,117,408.8933333333334,2.0
13137,2011-02-04 11:54:00,2011-08-28 12:44:00,4,364.4375,3,205,213,364.4375,4.0
13138,2010-12-02 15:03:00,2011-07-29 13:34:00,3,163.15,2,238,277,163.15,3.0
13139,2011-03-25 11:57:00,2011-08-22 10:04:00,3,570.3133333333334,2,149,164,570.3133333333334,4.0
13140,2010-12-08 15:12:00,2011-08-23 15:33:00,3,141.24,2,258,271,141.24,0.0
13141,2011-01-28 13:04:00,2011-05-09 15:33:00,4,350.2575,3,101,220,350.2575,1.0
13144,2011-01-11 11:15:00,2011-01-11 11:15:00,1,110.95,0,0,237,110.95,0.0
13145,2010-12-02 18:06:00,2011-08-04 19:06:00,2,206.9,1,245,277,206.9,2.0
13147,2011-09-01 12:28:00,2011-09-01 12:28:00,1,118.80000000000001,0,0,4,118.80000000000001,3.0
13148,2010-12-10 13:06:00,2011-07-29 08:30:00,10,278.98699999999997,9,230,269,278.98699999999997,2.0
13149,2011-02-23 13:57:00,2011-08-25 13:40:00,3,377.54,2,182,194,377.54,1.0
13151,2011-02-17 12:29:00,2011-02-17 12:29:00,1,1257.8700000000001,0,0,200,1257.8700000000001,0.0
13155,2010-12-06 12:44:00,2011-01-17 11:21:00,2,284.6,1,41,273,284.6,2.0
13157,2011-02-14 14:03:00,2011-07-21 14:34:00,3,291.06666666666666,2,157,203,291.06666666666666,1.0
13158,2011-01-25 09:58:00,2011-08-12 09:04:00,3,289.39000000000004,2,198,223,289.39000000000004,1.0
13159,2011-08-16 11:44:00,2011-08-25 15:12:00,2,425.795,1,9,20,425.795,2.0
13161,2011-01-30 14:03:00,2011-01-30 14:03:00,1,112.75,0,0,218,112.75,0.0
13162,2011-01-09 10:43:00,2011-08-09 15:59:00,4,422.0725,3,212,239,422.0725,0.0
13165,2010-12-23 14:06:00,2010-12-23 14:06:00,1,354.64,0,0,256,354.64,1.0
13166,2011-03-01 15:16:00,2011-03-01 15:16:00,1,417.2,0,0,188,417.2,0.0
13167,2011-07-19 12:13:00,2011-08-01 12:12:00,2,208.77499999999998,1,12,48,208.77499999999998,2.0
13168,2011-01-25 13:55:00,2011-05-24 13:56:00,3,324.21999999999997,2,119,223,324.21999999999997,1.0
13169,2011-04-01 14:24:00,2011-04-01 14:24:00,1,505.2,0,0,157,505.2,1.0
13171,2011-02-13 14:16:00,2011-02-13 14:16:00,1,140.35,0,0,204,140.35,2.0
13173,2010-12-07 14:30:00,2010-12-07 14:30:00,1,165.94,0,0,272,165.94,1.0
13174,2010-12-05 16:24:00,2011-01-27 15:36:00,2,1054.135,1,52,274,1054.135,1.0
13178,2010-12-14 12:22:00,2011-07-29 13:37:00,8,548.9662500000001,7,227,265,548.9662500000001,3.0
13183,2011-01-09 10:50:00,2011-08-30 16:53:00,6,399.16333333333336,5,233,239,399.16333333333336,3.0
13184,2011-02-22 17:25:00,2011-08-01 11:12:00,9,167.16,8,159,195,167.16,1.0
13185,2011-03-17 11:56:00,2011-03-17 11:56:00,1,71.4,0,0,172,71.4,0.0
13186,2011-08-03 09:09:00,2011-08-03 09:09:00,1,988.34,0,0,33,988.34,2.0
13187,2011-01-06 18:57:00,2011-01-06 18:57:00,1,236.02,0,0,242,236.02,0.0
13189,2011-08-16 13:12:00,2011-08-16 13:12:00,1,127.0,0,0,20,127.0,1.0
13192,2011-05-18 14:57:00,2011-09-05 14:13:00,2,455.97,1,109,110,455.97,0.0
13194,2011-07-27 09:01:00,2011-07-27 09:01:00,1,60.7,0,0,40,60.7,0.0
13196,2011-03-22 14:24:00,2011-03-22 14:24:00,1,512.13,0,0,167,512.13,3.0
13198,2010-12-13 09:29:00,2011-08-11 12:48:00,5,601.836,4,241,266,601.836,1.0
13199,2010-12-08 10:51:00,2011-08-28 12:43:00,21,216.84952380952382,20,263,271,216.84952380952382,17.0
13200,2011-08-05 14:50:00,2011-08-05 14:50:00,1,319.32,0,0,31,319.32,3.0
13203,2011-04-11 14:40:00,2011-08-11 10:29:00,2,154.93,1,121,147,154.93,2.0
13207,2011-07-12 11:35:00,2011-07-12 11:35:00,1,197.52000000000004,0,0,55,197.52000000000004,1.0
13208,2011-02-03 19:32:00,2011-07-07 14:18:00,4,208.7675,3,153,214,208.7675,2.0
13209,2010-12-13 10:31:00,2011-08-03 12:10:00,5,831.216,4,233,266,831.216,3.0
13211,2010-12-13 16:17:00,2011-09-05 17:36:00,2,443.32000000000005,1,266,266,443.32000000000005,1.0
13213,2011-05-24 12:22:00,2011-08-03 13:06:00,4,240.97000000000003,3,71,104,240.97000000000003,1.0
13216,2011-03-17 12:18:00,2011-03-17 12:18:00,1,333.74,0,0,172,333.74,0.0
13217,2011-07-06 12:08:00,2011-08-09 15:32:00,3,177.99333333333334,2,34,61,177.99333333333334,0.0
13218,2011-08-04 16:59:00,2011-08-04 16:59:00,1,62.63999999999999,0,0,32,62.63999999999999,0.0
13220,2011-04-17 10:59:00,2011-06-07 11:10:00,3,242.16333333333333,2,51,141,242.16333333333333,1.0
13221,2010-12-15 13:24:00,2011-04-13 16:58:00,2,423.70500000000004,1,119,264,423.70500000000004,0.0
13223,2011-04-21 15:16:00,2011-05-23 13:03:00,2,81.60000000000001,1,31,137,81.60000000000001,0.0
13224,2011-07-11 14:10:00,2011-07-11 14:10:00,1,1212.26,0,0,56,1212.26,1.0
13225,2010-12-13 09:49:00,2011-07-19 16:36:00,5,859.912,4,218,266,859.912,2.0
13226,2011-03-11 14:35:00,2011-03-11 14:35:00,1,108.21000000000001,0,0,178,108.21000000000001,0.0
13227,2011-05-22 11:47:00,2011-05-22 11:47:00,1,257.7,0,0,106,257.7,0.0
13229,2011-04-28 12:07:00,2011-04-28 12:07:00,1,160.95,0,0,130,160.95,0.0
13230,2010-12-09 19:28:00,2011-07-24 16:18:00,12,159.5842857142857,11,226,270,159.5842857142857,2.0
13232,2011-04-10 13:48:00,2011-09-02 13:18:00,5,209.66,4,144,148,209.66,2.0
13233,2011-01-07 14:49:00,2011-01-07 14:49:00,1,304.24,0,0,241,304.24,1.0
13235,2011-05-11 17:13:00,2011-05-11 17:13:00,1,1031.07,0,0,117,1031.07,0.0
13236,2011-08-25 08:58:00,2011-08-25 08:58:00,1,439.23,0,0,11,439.23,1.0
13238,2010-12-14 14:37:00,2011-06-29 12:12:00,2,159.425,1,196,265,159.425,2.0
13239,2011-03-23 10:25:00,2011-03-23 10:25:00,1,329.56,0,0,166,329.56,0.0
13240,2010-12-09 12:49:00,2011-09-04 14:08:00,4,165.9125,3,269,270,165.9125,0.0
